pubkey,amount,locked_amount
3NHevp4djUji1JY8mD224WzNM7SF8hx3wZzxJ9BmkFqb,149328488,0
4JM5vsoGPkMMZCZusMC6rTNZpm4pFweBPQf36vT8yZ8x,6339529,0
5m1BFuCh9qNG6516gj4QttbkmEKe1ARGMagN4bqYhne4,1000798976,0
9CH6D4dRzChHzqBdXoSt1du4bw4frqUSPFXkPvS3FyLX,304034482,0
BNwS7xrNMi2i8cmUZiMdvRss5hmpPcjdHYNVfQBQBENw,793018139,0
