pubkey,amount,locked_amount
5t2nHnDDbC59JVgEHKYjLeAhdRPxHtZ8Ro96QLXRDcAJ,28806521,0
85Y9yx8NdAkjs8HxfqNWzU2gN6MvoWK1yi4Eb5i9m7Q1,9999,0
9PfxNp4J8dVtaHSKrs247pLBRVZtoRzrHZt8Ky5QwrMW,553005339,0
AVxJ8J22DFPYzeXAAGBDEJiUT6wbxa9i4e6giTkX1ftw,6787764,0
C6jLUV5pytfSHcBqFLVCrBoPxuP7bcZHbr44xqngjfYd,100031817,0
CLLtUbLN5yMaD8ESnUtmwz3YVWEzs2iqzoh4r5FYewR5,458719117,0
GFAaV8r6aB8aYgD9MJnqgXPpJU1r19tH3hNKkmLjio1V,10059234,0
HVoDbY5fWufyposQrdpwsV6w8TkSEi2hS6AjAPz4HRDF,6202490,0
HboxwePXHF2V6vFMLRJjrKw5auU1s9eM55KRwBtoG2zU,515597,0
