authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
5LAZEUfsSazmQPZTTV1HJKCAxpV4eHhonstVG55xMQku,21,GwnsgYAeZ842qvkgDtQXHPgeQQCBcwN88A9eKM52NzQo,29499293018,0,29499293018,35327078772,35.327078772,31438149387,0,0,0
Afipwka3EHd9b9nNtPjyWJMqDz1pCcYNAtjHMiSNeK8U,21,BQGEif4a55rxMnhMcCkHJeQ6GTD4mGvUHtnysmimWVG3,27468298719,0,27468298719,32894847751,32.894847751,30753671689,0,0,0
D7QHc4dffatXjLDhhu2mjFg1Ya4DtQsLTnvTNF8dtS2W,21,BMFgJiJkGWEdri6PQMZebLhMqs6yx8BFgFebANzH4idN,26356724870,0,26356724870,31563674936,31.563674936,26356724870,0,0,0
AkmXHMnrhb4ycycT5xQGHUm6gmr7AYgErWJQtxYzxw1X,21,DfqPJzDf1LJFS7GZWnJs713Q8HyMsojb6fvqefMGx9yR,13134142138,0,13134142138,15728881150,15.72888115,13134142138,0,0,0
HyJN4U9r6yChHog9XqhYDyG3CGoByGqEVqkfj5QhBxfZ,21,LYiXk4MCEURiSopp3Mhjw2aqtMwHh9BfBFMXAG3pPUQ,10000000000,0,10000000000,11697521681,11.697521681,10000000000,9999999999,11697521680,1752987153
5kDweMrdSapqDiDNgKLPu75KmgHYPpPwxgY5ey9Em459,21,Ea3PPR8jwUKnEgyWmGdEgYk1oRUJda8VvTniJCEpeFCS,5000000000,0,5000000000,5987783970,5.98778397,5000000000,0,0,0
DV6ALv6rXMtSSLY3bBQ2rSmyxu6gLn5HwLvP38wYBkPD,21,BgBQ9mj315tTQCbQxCUUnCVKtQHmfdqvwVynn71bHQoZ,4932637946,0,4932637946,5907114084,5.907114084,5000000000,0,0,0
4iPwgCeoBAnDbktRp1pQqtX43uuqwa5nfR1SNp8mwR6j,21,DKY8azT63VieyjD86EFFKMrt2GCfgWyDUqorgLWAx22C,1485933124,0,1485933124,1779489308,1.779489308,1680727417,0,0,0
435mkN3eUpCKWxgwR55B1z2Po7ckkn41YWP4DKP4uWVJ,21,BBLVJmcKMxTnQ2E8A3J3Pg62GnpeV6YJ3xSpjpjvK4Mv,1000000000,0,1000000000,1197556794,1.197556794,1000000000,0,0,0
BkvpR4toX4GmjNpxjxSVXtk9Z3kF5ACTWBnwDaGvxvPt,21,9NKF9s46fypAHMiU2gJJgh3r3jyPiJzZCo75FKv5r8Ld,1000000000,0,1000000000,1197556794,1.197556794,1000000000,0,0,0
3ooj41doszKz4Ybu1sFJgCq2rYmvL2n962ZBEfEGZnB6,21,6ATSwXaTo95EoNXiVyvtkcByGkXfjgA2RfF2cEnCvUZ4,99823044,0,99823044,119543764,0.119543764,99981683,0,0,0
BxsZZgUSXWYembPoKRGR1EAysKzfGaZFtaNHjR12ijf2,21,2zKusbFVBgcEu2bRgvrv1X7pGH9VAFinB1K2dYoJMWN4,33390104,0,33390104,39986545,0.039986545,39253444,0,0,0
2aVe5AQvDkE7HR5RP9cWCUMFQ3yeYSnM8kPZSMPMtpA2,21,66JX4a1B6ZdKdKMcYVGmJK8cP1XPA1q3fDnocDTyYrMg,1,0,1,1,0.000000001,-118317368522,0,0,1748759028
2zYQQRkmd7kt5CJnPDMoykW67cLWtoHp11jzQdjbTHd3,21,H3PHHRmxDoK5mmqpidz8w2Ti7nGYC3JXvjZA2UnHnyFb,1,0,1,1,0.000000001,-4237535631,0,0,1749924857
3f7sTKNfghibb9NQPBDdUzhL2oRhT4zy5gFgesu2L5Jr,21,5vnB1sLc9sYWvsRmRtbvKa8147fDgzrRrX9gxnm4crEL,1,0,1,1,0.000000001,-10380588895,0,0,1767718974
3qpepLuFbE5ewydRDybqnS2GknWwWadAVsEFKSqSpwsW,21,5ZFY92dVqCzmh41yu41dxqyJrumDndVnqtybBeEYbr5p,1,0,1,1,0.000000001,-59055624361,0,0,1754136941
4aE9dRS7s2FoJFoMiqCEGuu57UgCRhPcZemuNbb5Tb7p,21,4zJx7D6g1QtrX31rQRekU1Hu94Uxe6aTRSKw29cceLn7,1,0,1,1,0.000000001,-364448052923,0,0,1760682061
5hGAjhVNHW63gANAYyQtyqfMPGqCioN7ZDnBmDSerto9,21,dYBjci4kLR5UUJ4VdAsSiBNP7xTYst8LmCaXxgCtz9R,1,0,1,1,0.000000001,-9551578472,0,0,1758786372
