authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
BHbA61wKqnjgaTaS5nm2Hhv4xZbu5qEQihjZr7DiCFgu,45,reD5Mqihh6Qjf64A1EMsXgCXGH1ZnJgUemFwdGkSWoS,1,0,1,1,0.00000001,1,0.00000001,0,0,0,0,1770427518
E1dYMz5CU9jcFoarejuvbLkyeqWDL5ynqZhT52zBvCZn,45,9i5twVdQHUB9PFPwNbrMGC3xmi8w9YhvN981RQSaSAZr,1,0,1,1,0.00000001,1,0.00000001,0,-2670,0,0,1769437685
EB1CAGDVwfQWq3hAsfivQ4DQMHdvoV4Hy4foPQ5fDAGY,45,9pWSQLuZ9pu3cDfxMRD4P9ueGnG1TCaorjMy4F32XULN,1,0,1,1,0.00000001,1,0.00000001,0,-5716,0,0,1770651995
ETv2idiPjun5RReJNSLBd2RUMcYSBMqjFQxhVpLeDqkm,45,CCp43BgF5sDehpqXqM6aE9qnuofsCtDkmMsVAfnQTf7X,1,0,1,1,0.00000001,1,0.00000001,0,-66,0,0,1760907708
FNzaijXu9KPKi95cigGQfj7av37JxdSNrNDUKjWCUWRa,45,Gzbx9BCBYWE5Gbf7Wnq1yX55qhcfb8mWPLemgantqGcW,1,0,1,1,0.00000001,1,0.00000001,0,-138,0,0,1752924866
G86eBhFcxw2PS43WuiGqf3kQwdk1A4JnGb2eL9efKXBE,45,7RvjUPDT75PG9iFqmq4koaH6hcVDwMv6TQxSp5pATurb,1,0,1,1,0.00000001,1,0.00000001,0,-200,0,0,1754024772
HiQSJni86AhhQ1QydmpAsWKvaxFXpfzZLnBqEH1A35oS,45,Dw5niQe5iPLVz1voEcABTwH2VJFiEqfrnA458yv91bvT,1,0,1,1,0.00000001,1,0.00000001,0,-7700,0,0,1771449666
HwvXTXWjAbMBfakzu2HJZY6XAn7kfvjnPBrfoLtAqp7o,45,Bg2sNkn22efRvMtKgVMhrTVPTaCodJLNN1fsanyLJYoz,1,0,1,1,0.00000001,1,0.00000001,0,-1971,0,0,1751320718
JALt75hPhQ4yV8LnKN8LuAdMKbbF4RczpmyQXDVDGdgA,45,2nZSLWHUVrJadbKd61LZarDHtRxr6rTGUGcnGjw89CJh,1,0,1,1,0.00000001,1,0.00000001,0,-393,0,0,1748526073
JFCXpkSzKsu197L6pbbzNGog9Xuq2XMGX9wM16GGNXE,45,8v9TWkvLqQK5vHPBDURxgFVCdBgAzwTX7mGdEhpJs5AD,1,0,1,1,0.00000001,1,0.00000001,0,-15,0,0,1770735084
V3M7A8EDA7m4NqnbGreECtpsqaDsM8YA9Zohw4iBj1h,45,E2U7ZHvsg1MDX3QpDo7jCtd6QLhuXoehvVNyGvr8q2us,1,0,1,1,0.00000001,1,0.00000001,0,-18877,0,0,1764539750
XXXX73RrSGdgK7tFpQzfWVKQx1z4TWMPNVCQaNg8EJ3,45,3oLxMHRQDHpjEa3keDWFpEnbApLREztw5bx8UWjGSYkn,1,0,1,1,0.00000001,1,0.00000001,0,-6171,0,0,1755087538
