authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
HUZVovgLkXkSTfAibrsDjzpqXqru5ccKFALTeKxLkwbx,8,CVPvqDSgHBUeRj8FLa4zURynSdE1yaDRaL8KQmGf782V,967120801,0,967120801,2039776158,2.039776158,2033189973,2.033189973,6586185,2004659876,0,0,0
2TopvyDDLFRrUiHqM8VpTPHMRsugu1v1ceY5tXpB4kuF,8,GpxQE9nBfu3n65gLgM9kPgHbxFJmv1Hjm1xvjnVWXJjC,963587342,0,963587342,2032323659,2.032323659,2025761538,2.025761538,6562121,2000000000,0,0,0
7ajp5MrYYiGM4sRXzKYPagZNEo2SMQDmvrBRRVGUX3ze,8,Gwx1vLfV2r4aFc2sh1hrGBWekSH8mX8hbcckQBMKxmCq,963026994,0,963026994,2031141817,2.031141817,2024583512,2.024583512,6558305,2002653724,0,0,0
EG2wKMfZUNyQUYPD94VfK4NUV15BfC2d1iND6e54KYz7,8,7vbGDC2tK9MTZ6B87je8xjBX86uzHPHUhXrFmsaKZ1Su,964062139,0,964062139,2007312557,2.007312557,2007312557,2.007312557,0,2000000000,964062138,2007312555,1720004768
8yMaQVxi2CYcH69Ai3G5iTjt7ADeEMtFqhmt4V9kLxNP,8,A55vwcLnERNnyAvMfocg8PaqohFs6fdrfKuhyLQbt2Vi,810509257,0,810509257,1709463240,1.70946324,1703943595,1.703943595,5519645,1680479222,0,0,0
7HW5etMS4xin1Cz3DXZxBAyjuJbMJASXHaWmduqm1nF2,8,2Au1vvSWrfB5Qv5knHtLVbXscHav91Bs9AqkSQTbYkx1,759672001,0,759672001,1602241244,1.602241244,1597067805,1.597067805,5173439,1579385962,0,0,0
CzrEgM4JtSZYB2CST2KtPrRrwrpeXGRUPahJp7sNKHnm,8,BkLuQ4xxHxwvggmLazsWf9bqshUNhcfVtWr5vVz4V5e3,723104231,0,723104231,1525115340,1.52511534,1520190932,1.520190932,4924408,1500000170,0,0,0
A9tm1uUMgaao9LdcJjejanwoYqxnbdis4VXAC2568uHp,8,HgyAgHaRnkBkfGJHwxRLVYythZGZ7s7JJQ1gS5iXcgxo,722463768,0,722463768,1523764526,1.523764526,1518844479,1.518844479,4920047,1500000000,0,0,0
7uMoVzXxDin1ofdywhUK3wHPucF7AkLWYsfLa5bsLev1,8,GMCTqLSdQiXNbNmdSs5zwAQbpXj4YdwTrwtieFHsp6dS,721334236,0,721334236,1521382205,1.521382205,1516469850,1.51646985,4912355,1500023996,0,0,0
FvMDUTRL4GUXWmWdq4xHoPqenZ1Hc1m4ztjxT5U2tANU,8,GyQzDLpze2Cqd1WWm25LPmjtKwUKjFP5ze76YdYQk7To,658881919,0,658881919,1389662622,1.389662622,1385175574,1.385175574,4487048,1366223297,0,0,0
5dcpbrVz4KuTnquxikZrrhe2eht3GuJ4GRUwgvMWUQLX,8,G796AjdAT81e1EgTcuwSF3GSZYhSomd4ERK6q5x2gwE3,615565734,0,615565734,1298303486,1.298303486,1294111425,1.294111425,4192061,1275482084,0,0,0
5vYdXmgqBHdd7rMepZq7suvdN1JW2GxJkwTXd8MMqhbS,8,GiheKYrvsXi72TzZnFxzSJyEGkUWMfBusX63QDGo26gA,602606840,0,602606840,1270971592,1.270971592,1266867782,1.266867782,4103810,1250000000,0,0,0
4XguMXcbTmE8noSiDeWGrD5Zv5FSngudigFkWX6GKASf,8,8yWz4tAhsZ71Rh9P9vUoy6HJkJzm6E5KzDHbABPG37QF,580624116,0,580624116,1224607336,1.224607336,1220653231,1.220653231,3954105,1206765272,0,0,0
F1pUR9RwibhNkCeN1fCpqSMoeA6iy5FmT6x1ZSnCAPg4,8,7KAwUjb7YRNg6i2Kere4sj22YrBa7cmphFvvcMq1pFuW,556505601,0,556505601,1173738436,1.173738436,1169948580,1.16994858,3789856,1157204430,0,0,0
BY8XyFCto1VBDTdBxMFM5KC1nv4VxYXagGkBijhtVqEP,8,Br1f11X1iBsYHQpQdf8u66mr6J5zcNMbtivcE36UKW8b,545171655,0,545171655,1149833756,1.149833756,1146121085,1.146121085,3712671,1133396813,0,0,0
Drwc135bev5v8HPH6RzdiDbHjgEhFqEBQwt3Cc4x4LGr,8,DgZsYoxnkWCqz297D3k5Suc4QrsfKjP94DTAiQ7dMG2u,541598948,0,541598948,1142298480,1.14229848,1138610140,1.13861014,3688340,1122367080,0,0,0
2aEFLM7yLrvnuQpzXkwdF7YdYYNpTxQrZnytLZZmYf3Y,8,F3N2yTDXvHoy495GMKbPUqcLPmonuPxqs99vE2Cx8LV9,506342866,0,506342866,1067939087,1.067939087,1064490844,1.064490844,3448243,1052573519,0,0,0
9ZmsMUwP2go3Ue3RqxMs6CVEARaCKGMMYbyegzrVsYQJ,8,ASEupTvX9oRczFxAkNq7zMA9d581oNk2ejZMekjXcFUH,482476892,0,482476892,1017602826,1.017602826,1014317113,1.014317113,3285713,1000000000,0,0,0
G2SCYHZtLc5F3yfu4GYmHNsePiDPAaxHpKMSgK2DBYsc,8,EjDuU81zmLTKyrs2yFb4nPh7W5FxRKC2q6PF4WrDfSNG,482466039,0,482466039,1017579936,1.017579936,1014294297,1.014294297,3285639,1000000000,0,0,0
BRKmy2Wb27XhD7RU1QLfeQu3J7bbdxpidRH2hWySWbiS,8,5ugnKyu7dwL6Dz4on7vWsdPdDvsw4L9yB2uzx4h5ZjSX,481817552,0,481817552,1016212197,1.016212197,1012930974,1.012930974,3281223,1000000000,0,0,0
