authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
8HrJJBbVtzQ33HQQRARKmsjqw26zseWWnT917VxiLBYk,16,4LQ8kJxxouCwA8MGFNj6i9GZwL54syR1wkBcVSFUgDxm,47496,0,47496,57552,0.000057552,52281,0,0,0
8HaVEnu5A2Q8agUoDhggPFs3iBZDMiGri2isB2GpmvNX,16,4VK1oNT1WK7mR958uSAY9iwz3N1RtMDnw1juiswzb5Ey,12949,0,12949,15690,0.00001569,-75509626,0,0,1774182911
24aBJcL4RaKfr2YJSZovsqP4ye3nrq4pQxYUwBVUd7vd,16,Dav94GCAHqFuYqAWaUNMNBL962TcwhP46ArTSPbSeNhQ,1,0,1,1,0.000000001,-2483657,0,0,1769361368
2CNZqXqzSdyiYU1kzaNmzqsMuK7G2xobEoiQ5ynB4gwi,16,HpU7kcvXp2XMAtwmw5nGCYaqsNYafhaiESKVdG2eoJzc,1,0,1,1,0.000000001,2,0,0,1730220223
2WodYPhpSrDVt8njf36BHPptYpyBbkrtfufJwhEMHYoJ,16,H335LZQK7XBmUogby8F5yyZWKireHxrSSxJE28Z4SuMq,1,0,1,1,0.000000001,-4642370,0,0,1773763068
3ESUeA2833rEUQPCKmV9LTrDrQ1isp5VP3Ks8fLC7g1y,16,CWjr4YnzimC63QmUdY2wFQicqnJ1xQiU3qRVmfHFnDEG,1,0,1,1,0.000000001,-22228655,0,0,1732207527
3hpZq5rtYr144VbtMRuNhH1HGRepQee6zCvD6zecdNeG,16,6Mz1WYdFgoT3icmjAepECFt5R7HziBUNQGddeKfaKtG5,1,0,1,1,0.000000001,-277568,0,0,1762815986
4ePoTPQt4eAVicdErCZDjVbZsE7Mxi4ZYeUydGNqm1JT,16,E54m3xsFWZe5nGQszXYxdjGnj17xvo622J3Rg61j24Uw,1,0,1,1,0.000000001,-79880658,0,0,1775042678
4L24SHvKTarMuC2aTSQGo8FkpyvtCEkxufQwTnrM8Spy,16,B3YtVgvGC61Hw43CY5a1wwaHX2AV2e5jTAqUowys53E6,1,0,1,1,0.000000001,-10903050,0,0,1765486182
4z2E3rto6nAzh8Y6ixZW5ytA1p4jKcgqZkd22DqVemSP,16,9nYuxKZMeHtHDs5eeYyECeioWvnMfU9EhGMeYLRJRUcu,1,0,1,1,0.000000001,-18116763,0,0,1775036760
5MxL7VPSnGgH8yqsiTAwqSYPjZdb6fFamS41uPMuBoFY,16,FxJ1frmftGXHmTZiu7csAJ8wtthULSvuW1AYhUrgtjRD,1,0,1,1,0.000000001,-6944684,0,0,1752384098
6AEhqtzHXA598uJ2pU6XKeT4uT55JQqmSc2dgv1qyvNo,16,54MvCrWzMnT7HGaGNdJf7GhJiFiVreuT1jy4NGxdLPNE,1,0,1,1,0.000000001,-115440252,0,0,1774685114
