authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
2kR9JJni7ahYwKXc47KmzFAgyLziewPE7ie9K4TM6BPd,11,8Ts7nJJrax4bk7tg2b9J3K8BarutCNyMuPViuGFpT1yn,444592049,0,444592049,484625950,484.62595,453240468,0,0,1738027943
Aphd95aSmZkhNfrJZzd6us5hbPu15rngsjBMhjrhhtjL,11,3wMrpJ2akH6zBKAEeqXF6j5XTqUDQJDqYhNuNNbYYiBR,402553020,0,402553020,438801459,438.801459,402554278,0,0,0
EbXdXGA9wtjuuqMufF9La3h4Pv95JdWSTtKKrY6NdgXZ,11,FvgP8N7guRgTUstoxCnjrRYHQ7jJv6K7Dap5hhCY7948,399999231,0,399999231,402001043,402.001043,400000000,399999230,402001042,1727835670
C85eUnzQEkzcQ8KpvMaFW7UgPxi7tdvhbNij4ikhS6yF,11,5aDugRY2XR1hvkyv4oV43teHDRtKTdy1HVwn9xtftitA,320678624,0,320678624,349554570,349.55457,326201050,0,0,0
CpnSYt9Rx8YTYWwFPaKTLvkNvUYEVst1iwkHtRHPxFyv,11,GBVgcq2EwLwLCnvoxoZgsUViVMFS42FAJNFVeA5Fnvvw,303087418,0,303087418,330379340,330.37934,303089931,0,0,0
FUrcDHXwTLvjU8S2FamomBcWvBHts93FqXgx1jnHbSL8,11,EtKpHZC29XAm1jxeRG8kJBFYUn4X7U2K8fK2N7xW7nrF,300379134,0,300379134,327427185,327.427185,300380274,0,0,0
9qjLrAUbuKWWxg9jLzJUkuD3PmURcBMRTBQE2kW4zUEi,11,J5CJXHytiyghXzg1XMstoEyt7uGqEbbnUUx8i2bQjoE7,284000000,0,284000000,309573169,309.573169,284000000,0,0,0
D595KfC56mpmGUV6B4YbNW3r4hm5rG4sMnLLM3EaP7VA,11,7wrrTTTNUdtUgLCMYNcBhXVpHpJx52vtgwrFBvkoKr8H,248997922,0,248997922,271419281,271.419281,249000000,0,0,0
7ELtBTvPDNNkQfaTfWpninrN8TrSHzTHfKnqPERKykbF,11,3jBVYkmRB5pQRkxSvssgfAq7RtCQn2kgGo6vFEQ9kRBL,248600857,0,248600857,270986462,270.986462,248600857,0,0,0
AfYFBxcCPFNLvtDnpPzMr1VhxLvxFh8EfNHtTtfKR97K,11,AuvPoMs8eqjCwLD5qpwwhheo88MegvkrZeREgxMdRwgK,247257266,0,247257266,269521885,269.521885,247258208,0,0,0
3yHsJT2tq9LzncBd2uUEeKF8SpiygoKMn4i8MfBPkUGX,11,3bDfxpmh94QEnkuv2Sz9ak6FcBixdMyYufYbTXJdK12B,238900195,0,238900195,260412290,260.41229,251491679,0,0,0
3BQ14gak2wTUECbKvYmB4LuTBYsPLZjPAm9gRCCVraTk,11,DFfJr2oUwanb5qwvSvdGiP4qcsuk6rmCkJ4XBJmNuypb,249997036,0,249997036,258977114,258.977114,250000000,249997035,258977113,1752819041
36aGQT6mySXyw7TMh55YGYfuEbDxdK4VQgrbLAaQpZMx,11,Gp9cYLRijT4q6zPHLujmcAY9vsCevrtrMutCqKnSU8AF,249997036,0,249997036,258003132,258.003132,250000000,249997035,258003131,1748451916
3356VvkphTqMNiUVUnRxbYHoMsavwTTsa2rSY6wF2KUK,11,znsdyU18Za28DtfbaGYkGNuZTTspmTMY84i7R4cVEN1,249997036,0,249997036,257882402,257.882402,250000000,249997035,257882401,1748450495
AK9ET5Ep531rDF3Hr1EFsy1LopWhRzU4dEu8yo6zctCD,11,AgDPDbZ47mGBFJBXtTBZTFNiJP5UbfWcujPuuGcvf3S6,250409308,0,250409308,250411395,250.411395,250411396,250409307,250411394,1707518788
Ht3ju6ioLaSXZBrvKCAYZqvS7vwA9AB6m6Mjgf4PFzG3,11,4RmVJTQjt8aef2ob3HAEPNvg3XzgKfwThihHLWNKN2bC,247749263,0,247749263,247752155,247.752155,247750000,247749262,247752154,1708385219
