authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
49wR3qvYxLvhB52Y52dMFXWHXW5SobvuujkfESyQ3MtX,27,HotDXVVMVNgXTZfNSZ13Z9szQCscG67ZAVT3fChMyEZB,5560,0,5560,5806,0.00005806,5710,0,0,0
5t2nHnDDbC59JVgEHKYjLeAhdRPxHtZ8Ro96QLXRDcAJ,27,CMVBQ13oicdHMihKjz1F6a5Jy7VGsVnsiPXs5WuXQjWL,2094,0,2094,2186,0.00002186,2103,0,0,0
HboxwePXHF2V6vFMLRJjrKw5auU1s9eM55KRwBtoG2zU,27,7fNZQXeR3vfyyquGxVivsrKBXCpugE2mu9wxUf6CyopV,1396,0,1396,1457,0.00001457,1457,0,0,0
FLtoufgcpqXvn8nm3ZbTyb14GEztkFgCdfMxh5Md33L2,27,FJMyi5VQTJL8vDczUrJuwDwA3qPq6DJ278WufcEJLWiG,3,0,3,3,0.00000003,0,0,0,1769318518
2rsbbs2dwYEXKxvKezNzF4tJzxGJ9HHWgREz7ZfMLwcN,27,E32w1q5Z8qr2r4xbVWLprpg2K9VGDQRhGhMDAdhdb69B,1,0,1,1,0.00000001,-212663,0,0,1768472939
2T1hT4EYi7t8A74qyPB42PSMcZ2aVc2b7yasb4douKmf,27,DvmrBGTDLDdKdjTCZ2xC8fQfQWc6Dx1dTKp2WmvyY6SK,1,0,1,1,0.00000001,-48790,0,0,1768625870
3ESUeA2833rEUQPCKmV9LTrDrQ1isp5VP3Ks8fLC7g1y,27,7cAD4d3jSjJey4hTm3R83Yhp2zCSmbEWZkYHSKKjzW7u,1,0,1,1,0.00000001,-267,0,0,1753237159
3hpZq5rtYr144VbtMRuNhH1HGRepQee6zCvD6zecdNeG,27,HP2cCTGGTu2wCbpVrhriXgxJ2UCNWCTqLyLGAyUXpneF,1,0,1,1,0.00000001,-209,0,0,1762815884
3qpepLuFbE5ewydRDybqnS2GknWwWadAVsEFKSqSpwsW,27,LA9DMKPwwSELxAN11fiooqbHcMuSbmv9PkAYzdorU5w,1,0,1,1,0.00000001,2,0,0,1752184251
4b1d7BHNY7PrKdTz6y3QVFUMfnSuyygaRKFamXLYsWrh,27,97GVNAGSW1dsizt5DpQoDquWEb9EeHrwXAKcb8GnKEJL,1,0,1,1,0.00000001,-248,0,0,1755595932
