authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
DzajrBXdgR7gbDsPLqED6c8217bTQggqfFjD4gBBY1EJ,59,5vg4Pnd4Jwa7p9D5eYJryq2TKnwAL45etV1VQkyztmiZ,220583337507,0,220583337507,454888789531,4548.88789531,450000000000,0,0,0
5dPofa5NvGRy93rNGesu9bdKhwFeL4ZYdrGVe9PNPzAn,59,A8fo2WsjuX1PXYDCdYxPrBXMVdsgvzd59wUDt3BHW75f,9999996683,0,9999996683,20622076163,206.22076163,20000000000,0,0,0
HVoDbY5fWufyposQrdpwsV6w8TkSEi2hS6AjAPz4HRDF,59,poh,2747250092,0,2747250092,5665401942,56.65401942,0,0,0,0
DpgzBbDcDr5U4bGdNf4k5PN1zjHdZUJTeTUrgNhijQXL,59,2f9Mo5xT4eGrrBddDVucSTYzv2ViKdMqk6EnF5EPyim2,2029139628,0,2029139628,4184508583,41.84508583,4134490071,0,0,0
F6KX5C1F3sf5cYbpgq3vihHteVD4fguiQfFbKa3JG4RH,59,PGNzE6C9uXo4ayjqj5GHSm69vBKYSk8mEEYqFtFo8pm,487125473,0,487125473,1004554193,10.04554193,994947301,0,0,0
G9L2SYsfcuFt3eQKHQwG7JVNztdv1bwLaPFAnm1v3Pre,59,4APgWw8w3kStJshpgrbmk3tmGRtgWciAfreEPr662XcX,1,0,1,2,0.00000002,-17444368,0,0,1762170555
