authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
ESYV6TLrkR27EzWYJXzkDzCoiXStXaXhNp8BLcwE1jWN,14,FuHZnLvi2CHYJ3xJBbdsxjaAfTivoJkdnPzcgBhg9LTb,14999996665,0,14999996665,29999999999,29.999999999,29999999999,29.999999999,0,30000000000,14999996664,29999999997,1712804192
32LHrEJCiPPqpzgkocWSRxWiRTzZEpmsasYgX3J2rbvw,14,4SdS99UTK5j8hiZ8Mg4ZprwA6F2DPXQJfQY9KLXMes6L,309750724,0,309750724,757318707,0.757318707,751023230,0.75102323,6295477,619538908,0,0,0
AsVPbye6XkTSmoWk6sCHQLw1zD2cVytKNfcurWNWxGeB,14,B4do8d3QAzQ6JYTmnMv8k3VNEbyWNzPnY4RxSvzKJ7eN,265496516,0,265496516,531027091,0.531027091,531027091,0.531027091,0,531026899,265496515,531027089,1719309384
FTnUe6TmX6DXdGvwageikrru8kJRFBogg14PpKBNtnWj,14,D8U8GT8vCNqKodzrHr1TGuJkgwKc1csaQe4MDUX1hVK7,73113,0,73113,178755,0.000178755,177270,0.00017727,1485,146230,0,0,0
D339PUapa7kxBLArE1YNsJ3APKt3HGANXpbZBTvJ5jHL,14,8cmcGyiMJsqGCAgzLgeJN7SxqxmvPnojBqAm6cLVLiCb,38080,0,38080,93101,0.000093101,92328,0.000092328,773,79867,0,0,0
4QVoPEM4gWXft3zm3YX7kvaFb8uaiBCmD3YkqvEodDLx,14,DjwgH56qoGVheUaUxwBxdYMVgV67pdsieQUdWrXCoDxE,1,0,1,2,0.000000002,2,0.000000002,0,-9857119,0,0,1716096967
5dAa1WBTRKRphTm5NPGK3itDN1voCtY6ESBNNDxGNF5z,14,5g76r38HR5ziZJi2Mkbbi97AojNLGygtSpDF6GLaMLWL,1,0,1,2,0.000000002,2,0.000000002,0,-2214061318,0,0,1752332787
5K7o9YzHpetKkCNUaucPhKUtE9SsyVTAoxrR3yj8TPy6,14,9pRXVNHKtCbX1hRJKDJA4nQ14tdhuMeBMWzrW4fC1tgb,1,0,1,2,0.000000002,2,0.000000002,0,-52059225,0,0,1716702417
6DVJxcZnAtWGQhDBRyZLqaHDbFLbP2vYEFe1mPVXnQfD,14,7F1rGofxwUXMw7GnM9b9HJ4JB6Q5B7igHTF7wGnQuVXz,1,0,1,2,0.000000002,2,0.000000002,0,-13035775793,0,0,1759239538
6vwhhD5KFoiqZyxWYnMPyzL2wdGhihd3LuWtGqGN7ECW,14,4bskYc328Wt3iM2vjVRSjtYNPqhkAeeWtD6ZJiGRxJ3C,1,0,1,2,0.000000002,2,0.000000002,0,-2207013843,0,0,1766004454
6yFA6skV6HUpShco9y8ASwHpQSYrj3u1Eqr4N9YRrR4N,14,8dJ6mQsiAEn5krXqrEkLhT1FFBaxTN9sNUj3qeztoRFL,1,0,1,2,0.000000002,2,0.000000002,0,-78970524019,0,0,1766064977
8tKx1HucjFvfado52D9ny9j1APY421BkP7hFeHV9nz66,14,Gun4ZD8goWos3GeAnfmBG47yw2g8BsJgEZ7CE2GsseZp,1,0,1,2,0.000000002,2,0.000000002,0,-3063,0,0,1716616172
9B7RTQPSexyyCDuLvEqUrtDj7ayPbLcHaD859xvvnKLf,14,5HciagoNtJBvretsV5yQ28nSTXNzBQ9TSoqq4AW8bLW3,1,0,1,2,0.000000002,2,0.000000002,0,-143095365591,0,0,1768572185
9VjpYCe2MKSong9o7mfv3C8jGusgeq48mx9mfT8BSoiP,14,CUYBWybZRB1mA8bQUfWH62Ne17urhSwHWUdnyqikTT3i,1,0,1,2,0.000000002,2,0.000000002,0,-2949862115,0,0,1771795685
ASKGii89V14KgMzyKqFWmRn6C9a5vN7AZwZevk4J7cdG,14,8LFvJHo8RrXW3MXBkCprRFVxTAAq5pgNG6hdZHkwa4uz,1,0,1,2,0.000000002,2,0.000000002,0,-85389992467,0,0,1773702260
AxvuxoDWbkgPhtTx6eua1iEVWq9sx7zapiz5XjUJ4dB,14,i7gaBTzGrbSicPhaaP2yyZG7GfHCDzeSqnaK9AbLkmS,1,0,1,2,0.000000002,2,0.000000002,0,-706840378,0,0,1754982214
DUbm75wyTdqvhqV1rgGssoLKrCKhKCaZdSRiib8v66Hn,14,7xBhGVKaGzdpgXNHSboNWTJCmH4zmh8BGwCHckMja4VC,1,0,1,2,0.000000002,2,0.000000002,0,-6482,0,0,1714681714
FdPuSKviVv2wg92QF7CmoT8myPycZXyxE5Ue8MXVkQsK,14,9zYzRURKAiz2ED4bN4U5mJXqbuYm6BKiHs1kP9aVgYpb,1,0,1,2,0.000000002,2,0.000000002,0,4,0,0,1774450635
xrDhLM8GCxSztSUBeWYw9Mcik12qkgcFrL7rE3F753j,14,5rVHFehssxRWcFCVVraBXDP1w6sgANd9pmxvYS6XRHjf,1,0,1,2,0.000000002,2,0.000000002,0,-1736595650301,0,0,1768251196
