authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
6PfEBeu1WLC3fSuGNi7GeQrFz5ZMVxDbYMYreEiFSyi3,28,5yXcW4WH7rQcgz2kTvihYYSkyj1y5VFbQ5ySKJioVnst,13753244,0,13753244,34068076,34.068076,33190972,33.190972,877104,27951839,0,0,0
7A9sz1M8gi6SYygVYSFA31imGPWRf8gdhx7LMxHG2b3y,28,5T23FCMiGCZNZhQRWq7thbFgRJV4iVDbiVjVt91NNFm4,6617622,0,6617622,15619760,15.61976,15619760,15.61976,0,14506031,6617621,15619758,1762459664
Et6cYhqYU8AMujgwZRmmcMgtTsnP3uGEkzN99PgaBqhP,28,3NbakqAqovrZKvtwREAy7SmsKXAarKFQcZXyJHYKzQPL,4863333,0,4863333,12046932,12.046932,11736776,11.736776,310156,9808708,0,0,0
7Gf3RAzMCp11fKjZEdLGQ3AVNanin7WsXJ8TP6A3Yckz,28,CCzMfhU4fZ6Ba7sMjXK6nGJLg5friYDG4J5uaHZ1pZQJ,4742371,0,4742371,11747297,11.747297,11444856,11.444856,302441,10000000,0,0,0
7oDUPuBtaxF3gP8aJBJeZRQXRxG32avWcdK88Wkt25fF,28,4Dr1X4u5WmfKTRAt3k8Gg1tiQpjKWjGWWhRF8urtrZJu,4638819,0,4638819,11490789,11.490789,11194952,11.194952,295837,-64027493,0,0,1745759749
7127kKNECCkLinyPpaoFFCuqWxXTAw17ZJY5ETBkuv2H,28,HU7ed6fmWHLhj2RQLdwZnxJHaaULyTwUhKCyRC5NoEEh,2479966,0,2479966,6143108,6.143108,5984950,5.98495,158158,5128509,0,0,0
AqMkm3nfQsu3JmwwYezTesiTCCodkEwCdzQmJPbqmr5H,28,4HKiHYzjDW3hb7ZEXpCSx5AMkEWQg5v8LNrRfWAS7YxY,589011,0,589011,1459034,1.459034,1421471,1.421471,37563,1198592,0,0,0
4dVmFczTw2ekRtGNecCKGwvn3Krm4LQFz1kE7tfBN7LU,28,25eUm6kycc8MniHP3mCwSZtsz1ppPEsvdnKC4TNJo947,489788,0,489788,1213249,1.213249,1182014,1.182014,31235,1000000,0,0,0
Fp2C2dFTa7UFprUEZYsaKQKckLWNUd2HFcLusBDty19p,28,EceBwvoBBT19Tg9aEd6rEgwNHzvC41Wu5jDsAMp1AXu3,226366,0,226366,560729,0.560729,546293,0.546293,14436,-1703398272,0,0,1763229271
CE1v2j73E8JmoyF8EeM1hdYuf6PFThfApU6A9E3rmMCz,28,BgEQAh7ybtTn9GWDtV45zVACK1p7Mem2Nu4ufASMeXPS,72933,0,72933,180661,0.180661,176010,0.17601,4651,-41930428,0,0,1735826705
5t2nHnDDbC59JVgEHKYjLeAhdRPxHtZ8Ro96QLXRDcAJ,28,3qjWqh6x8R33PwxUhBraucAfHcDgBjCcK7cyM23zUpoJ,41076,0,41076,101748,0.101748,99129,0.099129,2619,88618,0,0,0
HCt6e8joXHbc3q42xGjJtfDMve2DvL3EBAsfTUZuwZ7M,28,7u3x5VQEr4YYpJM8tmRxQLXPPcAghEq3sRedj1YTgENd,2829,0,2829,7007,0.007007,6827,0.006827,180,-63671783,0,0,1737310987
8x4JL2E123W7i8Na11oUoUFESA2hJGRgEDauqMHoDcSj,28,HC9M3Ud3wYRrwpZLV1kkyfy7RCB4cUB6Ntwnvxmt73Xo,1529,0,1529,3786,0.003786,3689,0.003689,97,-3195025,0,0,1737633756
AfVHGFuAxV8gMq2EHWzW2Ja7toT5YR1o2xsqh4UQmMKS,28,E4iH8QmCUzMKmQiE4sU7Q6K9a48Tn9odtsgqPqd2oE13,1221,0,1221,3023,0.003023,2946,0.002946,77,-1843311,0,0,1736269360
124FoCk18gb7NjQ6VnVjEH4yGNUw6cFnvP3HTp7KX8uE,28,H4YgDvzANwsVPUqQzQwaeeLGggCCiyz3T7VGYzaAcQ7F,1,0,1,2,0.000002,2,0.000002,0,-134740,0,0,1758842061
21wKH7NX9jawUofSSch8QhoAgiW1pci4mEYEkrHomi52,28,7QtTCR8utNo5LX8ASjTkfPgTXiX1iyUFoiGDg2LoNzsy,1,0,1,2,0.000002,2,0.000002,0,-578505040,0,0,1765937704
24p2JMfRYPtuuHH1eq2gG1tNgV74rBNP1Qf7kGeR48K3,28,HGPDGvHRJdTFUc7YgnFF8GizWBCokwD8zreJnJUUGYst,1,0,1,2,0.000002,2,0.000002,0,-37071212,0,0,1762648631
25XjupzNHPS2Vmm6yvDejGv1y2rXugEmrvCMDyrMXghX,28,D9rktpF6hc3pyPn4CrL2CE9wCnf45xPVquBEHDSpRU4V,1,0,1,2,0.000002,2,0.000002,0,-88042554,0,0,1762012900
2bQjvKMZ7wDhcmsGgtDY9RcJprXmBzRDApfHUqwcLaQD,28,84KoKGHw1JvE5D2a6S5BdLLiVWVgHeavsmVw6eMHE6tH,1,0,1,2,0.000002,2,0.000002,0,-543462770,0,0,1765918371
2hXoePeBhenDbFxHYvk36Uqvz2av8u53p5PXnQmxhuLW,28,Gvz76gTFtStXcCf9LN5Ku31ykkuTC6ZKTnokJfCcYsut,1,0,1,2,0.000002,2,0.000002,0,-4633653,0,0,1741609191
