authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
7589zyhmUvBFyfTAYcgvs1YpT3P4PmB98E2BWcdzSfSu,18,7WysHxn16W6Fw65Wa1WSYx9RPeQWgTdhhhVdAB3oUfVi,1,0,1,7,0.000007,-32204701,0,0,1734948079
8Eggk2NAnVH5gT9QgWfQZnejvifub1bUJjNReroeEZDD,18,4rHjbDko1otuGCVvL2RqPQkCsvfjYYXzS2bNCmj7oWpK,1,0,1,7,0.000007,-647456,0,0,1759371882
AgrasdPeGkPWVGzqPnn99yaAquFGFmWY51pXGZetUpbA,18,8JhPjg8hpbvdLHWVoZzBZVJsPSvrJG31bZnsKPqLz7fc,1,0,1,7,0.000007,-9011586,0,0,1745917828
AM38DmxEF6zGMXUZ996DVYyGh9U84oesgmV9VWKpcCwD,18,EZrTrufeMsabUqgHeFGbMRqnBvUQChjx5SirCYjfSqAP,1,0,1,7,0.000007,-21381078,0,0,1739897600
AxLudtLwPbgmjkqwFmumyZnLdkNjTgP3xDbDQQ7JykBw,18,5i1Je2TPs2iR1YzpaSpWjNx9DXHmns7TNuUBbcScXFPR,1,0,1,7,0.000007,-31226870,0,0,1738015106
BmTRtsdSDZmk6uqQdMPseKHmtojjRdYZ8r6N8eDKrCXT,18,5KEGjJhKc6Mptr7BJXPprew5ctaEGfoeYg7r86tHvVT4,1,0,1,7,0.000007,-1930167,0,0,1740404084
BuqodzWnVHgnpTRzCepUjj5mF7NmMSt7JabWy6q4FkDu,18,3NsibUKRgWzKNjcnLk9P6iCvNwQj2bjmoRP4GDL1pjV3,1,0,1,7,0.000007,-3385142,0,0,1736265511
DB3oV5M5aoxC1wr7FstKCut1oYThphawxE3bRL7spJ1p,18,3pkm6p3ZoAaUR73quVFpDeGAbRUAFc66QQtsgKDgXP8s,1,0,1,7,0.000007,-98884432,0,0,1739790831
DJ9FVZuApAp6RDrrpEhwg5UFcKgXfWfGua8dgYszxNQk,18,HRKpkKTugvRfvFvgq4vPjRWe9tzkdw7tF2KsKTvt8SfX,1,0,1,7,0.000007,-22341979,0,0,1757615030
DjWbX4pLruGtjng7Ub8zo7ZuNiL7Jwz4CYsiuwcHPnPZ,18,L67D7MYCviDB715TEoLerFYqgPsdeBDgyh7LcRUgjFd,1,0,1,7,0.000007,-558025,0,0,1754409827
EBFtGUpH78HvHCDo6Roa4QLqT7Hg4j1PTJbW9stcdUtm,18,HFRp4RqfXdFdiNSwJCbspHjW1PVY7FCkTMeT4HRBgkXD,1,0,1,7,0.000007,-5016261,0,0,1767034123
Ed4nxteVE13yvLCReRo2yryFsfJWW3YC7vAAEkuYohMU,18,3aTs1yXjT4hMeXmjmynNfbatwwdpqUPmtaScx1eXynoF,1,0,1,7,0.000007,-794670,0,0,1720783105
FKCJsKv7y7hwSEGmGFw7bct4EGgSjSykJBWeMUDouvg6,18,38xrb4Xj438k3mSEpiqbEPnNK9vGABR1cmPeix9KXi2t,1,0,1,7,0.000007,-83176,0,0,1765560649
FL5CBUXqcZc39skbiZdAogAB96symx9sRcsSPksruB2X,18,EyAoW4GRRuiNYnrfqjQLuY7LZCaZ3JERnf6k9hNPcAcu,1,0,1,7,0.000007,-1405066,0,0,1760875773
FS5c7YfU6SDU8B6efRonAnGiU2iYovyXNAVyNHN63Dvy,18,4351pJjz8XJZ2rK7LEURqs7ctA4TgkLwS1Wmm6ujcShS,1,0,1,7,0.000007,-3730961,0,0,1738111601
GFuL9Ke4mbzVziwx3KZgorsZHRFrCbyVPKC2zCg2Ysay,18,A9KEDsmLyTFdt5sM9n9PmMhtFf6uyhF4iNwAS2Rbb9xh,1,0,1,7,0.000007,-4450004,0,0,1762582128
GTD8aKeyiagapzcsQUBGovrmxciU4QYZETGzvvREYCtw,18,7QdKyy9XTYhYTzBJLiMkqRquh8VhML7RWpfBhsMNdqqn,1,0,1,7,0.000007,-24244,0,0,1766190604
GWTS5wHXjBxbmwu7hSSpb8i6kh2EiRXbWm79tjzTx22y,18,5p5FKhNV3GbiqdU4xsYrnGM7FJxqz6F72kn2fyG7U1yT,1,0,1,7,0.000007,-9715101,0,0,1757119654
J5qQkzVQqYcibwRanfhcL1X6ff13NudeKpgzsdKRNBDN,18,EgZbnyR6bn9nP9VEuV9bxnVyjN27PuWEzi2UwUJMzcnE,1,0,1,7,0.000007,-5870442,0,0,1727682618
JDJoj8A4Nb6WRdJgz4sBAFoGdTQg5AXzozTcsdKZP48c,18,9R1GAmGbWcQJ8Tx6Ks8LqgDjqEeiu7vPdfzM4aSaGYRv,1,0,1,7,0.000007,-2624,0,0,1766865116
M5ymEjTVJWGUJekwa5hLXkfA93eTZjdZbvrVbmBMVs8,18,DHVyY7ojLmyKR6iHNRAMSZhXVYXYkndLPSFgsBpb115s,1,0,1,7,0.000007,-96275600,0,0,1741201198
