authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
6zC8TjMA7kUFdZqP2j1Q49NJTre5F2NEyD5UKWGyYgqr,7,7SgnhPGm9xznKod1jQQxWZeSwet5PfiCS27Ci4L25oSW,264035203,0,264035203,556996060,556.99606,552552422,552.552422,4443638,530000000,0,0,0
5UUsqaWtfW5BYVcsNpp7dKygbtJjRgrs6wR4fshCQFpu,7,BBQz6QLrnL7TWaFvoNuejzE365jfHUqDo78ss3TrXzUd,260553706,0,260553706,529079625,529.079625,529079625,529.079625,0,522000001,260553705,529079623,1755201874
GCkzBgi8BV91bHjZxgPUPjmzfy29bKWTd1m5ECQjRtw4,7,8jGrs2WcFNBPwxxcPbx3Vko1g4ewDGAPgbk771P54y8x,249823248,0,249823248,527015198,527.015198,522810744,522.810744,4204454,500575901,0,0,0
2ZfBqr1GLEbPkdb43WXwrbwZnM499LSz8mjsVHUPFxjP,7,7N5hg9axrNH6QHtcmMtMcTd8DeJUusQX1fihtZ6Y5di4,249536770,0,249536770,526410858,526.410858,522211225,522.211225,4199633,500000000,0,0,0
4SsR8cjuaN5KHraBD4JkhY8YFvNawcoLSKE6q6Fq7TsK,7,FDPPaDxC6BVdWr6esJsdTfGbVFDxVWRyWzHSoeyz4mjG,249536621,0,249536621,526410544,526.410544,522210913,522.210913,4199631,500000000,0,0,0
GzAiW3wi2xsCEKkgVFpf8piGPRXspvy3mwkihYAUtkM5,7,8JEz21RCabMUsdUmqPe4cxwEn7tcDgytJE1iZhKmoKNe,249538302,0,249538302,501416829,501.416829,501416829,501.416829,0,500000000,249538301,501416827,1714649110
iqvcymwkrtDQB94W53vB6juk7bpbqFGQMPptApiJtwk,7,9t1mKkyunrUSzpNQeTUG4gb15jPiFt3ncTCzE7KYMEBu,249538302,0,249538302,501416829,501.416829,501416829,501.416829,0,500000000,249538301,501416827,1714649350
AhSijUHbbxJRPuUvCSjrhmhT7EyxXTTr6N5uU6DiT1AZ,7,Ea692w2P5Tv4RjKhAARLYBr3WurUEduYsHQFgumAXVpx,237048646,0,237048646,500066507,500.066507,496077046,496.077046,3989461,474980284,0,0,0
BkxnwEBWwZVfxPucEFT7ePJnqohAXAPj2SqTGNweDFSt,7,C6yCTSz5ZBHY1NUPgtnz3e8UoqrqoUT6TVPNhQrfcEuy,228963078,0,228963078,483009579,483.009579,479156195,479.156195,3853384,458776498,0,0,0
3gMZTSstxDrUccx9U8rcspCpX87c3VNrR8rvGoomAwYP,7,FpoygFn7fNatGB9sm4fPdwiNyKDQGps5V1qEsoGUnyP1,230729185,0,230729185,463139918,463.139918,463139918,463.139918,0,462795343,230729184,463139916,1710295886
5UqmPtX8o6PUNTdxUC2CQDsc4AnMcPT6zjE2YJUfMncf,7,6NHVwXv4X1QVo8tgKaRC4iDoaRStfgjsvbhR23sZMWFJ,210050260,0,210050260,443112001,443.112001,439576915,439.576915,3535086,422539660,0,0,0
9NadHMwDrb73hxeMf2YxB2pZhaCKezkYK1VAkmVZQvS1,7,EHcqSAhRBzprNXLix8EEb2f8Bou53xSoxsZcrTPErN3f,209555286,0,209555286,420714953,420.714953,420714953,420.714953,0,420013321,209555285,420714951,1710555208
QFouzvciG7QQLajazCaXVF8CQVVPGFhLam6PTPNbMgW,7,CzMrPwiPLoCiLv5HR1GHqL8cT9XRyuyZ4R4xSARJnHyy,177296141,0,177296141,374015475,374.015475,371031631,371.031631,2983844,355250000,0,0,0
Amu9XEf26yz3jk5sxciSdDCYnA3hPDf7BDftTcZRhQu5,7,AYRHAL99Ha8seCM1mQ8ia7v8Dfz92KumbTzDn58VjBbQ,168521123,0,168521123,355504116,355.504116,352667953,352.667953,2836163,337914200,0,0,0
GvPVuDvJpBsd4nVoDzfG1mwosSMP8ZCx6RyqAgJqUSjK,7,EDkVCXonsGecUsW5Ss3aGBJPafUerv7MJJN29xQf4Dm3,160384226,0,160384226,338338907,338.338907,335639686,335.639686,2699221,322381824,0,0,0
D6nFp1nbutCxdm57Bp9oXzeUgU6XpdGDSeELArqce81v,7,t6vtsJi61Eh3G2VYLPmnnHxEo42eYmbyCdBa1JrNyoB,152358908,0,152358908,321409079,321.409079,318844922,318.844922,2564157,305310380,0,0,0
6EQhMZNaDM8oFGLotqrMGztfTHqppyuScF4znnghS7Kk,7,FBM1RkVgdvJqB3X4eGXXDydsuoMvGSAKH5R8urZpy2di,149722284,0,149722284,315846982,315.846982,313327199,313.327199,2519783,300000000,0,0,0
7USxYwFHrSSjhgKwaVD5YLowbSFsQeYz8YqbvHrU5PFo,7,EQjCFzWDbfKUbQSJENoDuvEqbsLFfD51q8PKyp1jDx3K,149721973,0,149721973,315846326,315.846326,313326548,313.326548,2519778,300000000,0,0,0
9zT6ap1vJrthKF4PNysAe13c7ADXmAFhqkQ2pfVWCZ7X,7,5MKRVyg5iQvBQhJ1ZBspZdcVfHC4bVG1WXbnaHBL5Cdp,149720413,0,149720413,315843036,315.843036,313323284,313.323284,2519752,300000000,0,0,0
HzHqfeeA1t8gEWTKy73s4aQj9HrXo5dQorB6Ys8rm4Ev,7,5ugdPmvHwWA4N9C3RrKMmEiZJb77YFxMevZhuEtiLtf1,149629025,0,149629025,315650248,315.650248,313132034,313.132034,2518214,300000000,0,0,0
BxsZZgUSXWYembPoKRGR1EAysKzfGaZFtaNHjR12ijf2,7,HZUyodxkSTqjuWLaKmt3GKZR51JGHnA5XounWg2MWdYu,135931011,0,135931011,286753571,286.753571,284465891,284.465891,2287680,272384289,0,0,0
GDnmQAVEhVdktGF7aabki4NgW2LfMvTXz1kBFTGMwuxm,7,4atvPn96yunzVPh54tyUCopkKEskPnnFF3h2KFRHustB,135168101,0,135168101,285144173,285.144173,282869332,282.869332,2274841,270838039,0,0,0
AVhJB8eW2V92cUBiJB9d6myAHDJNuBw9GayRi4UTB2sT,7,FazC5xhk6gLJ4cgxKYyE4TGAP6sF6Pv5aPTvMc7DSA4Y,133406379,0,133406379,281427728,281.427728,279182537,279.182537,2245191,268010180,0,0,0
AQK3QQTyTzoyKGDNwShnk93w6LK5zkeVQcuPCXygPyjD,7,Ddq74MhM3uoG6YyMqmFDjUGaU5Lme42iYqXzBG886wWb,133187213,0,133187213,280965386,280.965386,278723883,278.723883,2241503,266880597,0,0,0
8BZpE2NGFHERuyCD9rDfVwWR82Puv8eFFCCFRufSf5bT,7,H4NHcGhJthcW85ZGk8rdoaN1NEoiW1FK8saVF5R39xdg,124709475,0,124709475,263081155,263.081155,260982330,260.98233,2098825,250000000,0,0,0
42vZ8RN1nf8UiSFpMPMabFnY9fwkMLupkqzGHSBfYsMj,7,4KVrYqiZGzKoMmLRL7T5cWnt3K37xFQq4tLi3KDuy9PH,113292280,0,113292280,238995985,238.995985,237089308,237.089308,1906677,227023715,0,0,0
