authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
EK3kMx2RzV8rG3z7KLEjK9FgDTrqyKxUjn8DRxGJindo,22,EdE7QsAaDc9thbNA8ZFg6AiMJhURFsjppuAELCETnzYb,33040067,0,33040067,73671483,73.671483,73671483,73.671483,0,66829573,33040066,73671481,1751017653
VaUyVNUq5koebRzm5bBhNHAfN1qzxU32dYbKrAzfe9d,22,9P9qwqKajZhEKhiXGrdkNBYh2HVVgMUEoB1yboiDntrq,24509695,0,24509695,54843481,54.843481,54843481,54.843481,0,49126651,24509694,54843479,1759625627
Amu9XEf26yz3jk5sxciSdDCYnA3hPDf7BDftTcZRhQu5,22,7WzWoKJkmXe3W7LZJoXL6oTv8FwwN7NVWyS7brtmJkmW,19876518,0,19876518,44727722,44.727722,44640057,44.640057,87665,39803005,0,0,0
8c8ZztW6Gi2Qx3V4pLgArPei8qUtZRJhKwijyKB3rTSt,22,F6XjuXgQmFaENfscUjf4BmphvvDCM8P9R7k39FboPTQf,18982860,0,18982860,42716741,42.716741,42633018,42.633018,83723,38000000,0,0,0
4trKw9NXgMJC47WzoSs6Z9dQ1VVqoWGLrosdk1pJNuuD,22,98924nfFPzf5SgwRVfnTtH6RPBeYzP7BTWzXpA8ggvvK,16777688,0,16777688,37754487,37.754487,37680490,37.68049,73997,33629539,0,0,0
D6xNCQ69rZwq4CusKqCGxJY94AYhb4fpkYvoh2muMwSY,22,Bu54BzvgMDdrxcXmRXDDsLmwvFLFT51bVN5GddVbaepR,15231665,0,15231665,34275504,34.275504,34208325,34.208325,67179,32393166,0,0,0
4fENRafCoyw42dXn6ujZ72FRHXtZZkxxPCgvZJwY4Ytr,22,7Ph71eAtanDyFvWvSxjbFo6kATV6FfzE36HSv568FCsX,5178457,0,5178457,11652975,11.652975,11630136,11.630136,22839,10365965,0,0,0
7Gf3RAzMCp11fKjZEdLGQ3AVNanin7WsXJ8TP6A3Yckz,22,3dUbjvEPwS6QdvNepVDkAUxENe4v9ght48KAMChdtw5r,4987096,0,4987096,11222359,11.222359,11200364,11.200364,21995,10000000,0,0,0
Egog5zjWrGk2BT875eAueEe2pHD61FKV5TVmgfvMfuFY,22,FgrDePRjBXa6EhXaGcsb4mt6yMpwmmnhT4hD1dd84UxB,4971140,0,4971140,11186454,11.186454,11164529,11.164529,21925,9985393,0,0,0
4x265MucK9vJaGE7g1RWBmNsZSZU5HuSSkDQaXwPNCa6,22,2vMR6x3pQXFDkwmvbfnfGo4ypsYLnhXp53zJmwX9nVQV,4936567,0,4936567,9920890,9.92089,9920890,9.92089,0,9915630,4936566,9920888,1725591234
9E5uwGf8vYqrkTyaA7r6NxXjNZena4RHB7MPq6MQuBgi,22,ChsJaLDpAjXkaWK59pRqc5iShAxxTdaTvsir1SEJc66o,2487615,0,2487615,5003290,5.00329,5003290,5.00329,0,5000000,2487614,5003288,1726533645
3wQ9StmK5LyvHVYCP2qQsNydJNi9RtwTQRxLP823ch7w,22,AYnYEr9XhcPRzBMAi41wMouRD5LLsKAoYhjq3wYHp4AF,925604,0,925604,2082867,2.082867,2078785,2.078785,4082,1870495,0,0,0
36vxiwEVpHRsPUiKW4twBdPy5g6KDuLyVF7UHGMWrmit,22,E23zwBCUXoDsiPTfHfkduaAaic3dH25WP456zp2dcjn1,591347,0,591347,1330695,1.330695,1328087,1.328087,2608,1200000,0,0,1730562684
9By9rUZtUKCMZMwnrN6961tzzf5VEpJMfCgERjjFpgSb,22,9X1dBardA7ShWm3n7fvDDFZtN23XGk9TgX5NcRkpj1QY,230147,0,230147,517895,0.517895,516880,0.51688,1015,499156,0,0,0
3KRgr9VpT7rvUFQoNBwR9CumHFvvq3ioqiuEqwEbbhKw,22,2cf4923jp6YLkuap3rRnSPfypoENoujWpzQKLij6bK8F,98540,0,98540,221741,0.221741,221307,0.221307,434,200000,0,0,1730734759
5gkGmgccAcDtPyFZ2BrQQdzJiCjoRELCvkZebPPbTF3S,22,7A9F14xgpjb7tvmqJin3Pr4EGmkexfRbeSWGeSwAykff,45234,0,45234,101788,0.101788,101589,0.101589,199,93135,0,0,0
D1EUjQuAVhqi4UoKY7f3VeJgeLhqY8CwDnGKn2cZVXz7,22,Dia1FCZraVNPFbq4bj2f5Yd4P1wfkYLAfKNG8YzXTgvW,1165,0,1165,2621,0.002621,2616,0.002616,5,-1734441,0,0,1727512002
384CRQ6Jc1NCxUsdxzQZPjziJX8pgd4i2a9e8Ty8FVPT,22,5zAQXqahYXa2y6xi4hAV3kjMF1P8cpncadWvtbtMQbPG,17,0,17,38,0.000038,38,0.000038,0,-25920,0,0,1727447718
146mon3QfAT914HjNDpmi4YX23kFhscVoPC7Mz3kcTMA,22,E5MLnxD2ZPoCRtF7A2ex1FEh5dYaJyq7tJYefz4ZfMD3,1,0,1,2,0.000002,2,0.000002,0,-251941,0,0,1732072504
149QLwYUNYf3ohUyhF2vfmSDUiJeBxSNe8dyfiRN8Z3S,22,44CajCqeP7tYetydWxnLWH4pswsSj7obP5b3YjEp3m9f,1,0,1,2,0.000002,2,0.000002,0,-21596953,0,0,1727500784
24p2JMfRYPtuuHH1eq2gG1tNgV74rBNP1Qf7kGeR48K3,22,5U3ZGsKovmoJcXCVaFT5PvfcGZUfgTTtv8KmkUKgyChL,1,0,1,2,0.000002,2,0.000002,0,-1320734,0,0,1727557238
2cdN3BF9jnpiJiDcmPY6pFRPcwHKJRuPbwL1qmG1bb4A,22,2JtLFjeXLG2Njq7jF1S4dtBgS735kkTGwosxGuy7denf,1,0,1,2,0.000002,2,0.000002,0,-5858924,0,0,1727669364
2cYCDjCJyg3WtToruwb7jMVCnLVfe52yhN1a6SNLcG3i,22,C9T1ew1bbCKPfkyaFAKYftjEjqeuCe66HyBfrXzvT4m4,1,0,1,2,0.000002,2,0.000002,0,-161695637,0,0,1737823765
2geyVzBSvD6UVpGtGsH8sSwu7WEuiMun9LU3Yj8Xztsu,22,2otcD3kyKC2tsKvXwSq5xqCRubsjzPZprDSQrz56Qwcf,1,0,1,2,0.000002,2,0.000002,0,-2509296,0,0,1732527232
2GnZAYiv9eLVUQhbDuskZnmG7q1DkXZRW4dYmMkpEzBZ,22,EKubqePuQC267uTnyUMsqju9uYE7gHr1o8UniMt3wU71,1,0,1,2,0.000002,2,0.000002,0,3,0,0,1724725964
2H39wHWvC9ZtkjCQ4v8WfDK9RFajVjD9LZQD22gEAWar,22,3T63KJsWtusXyWoKvzBT3jNiaV59rLMsGfpHZLDDUKEr,1,0,1,2,0.000002,2,0.000002,0,-107599552,0,0,1735511345
2hXoePeBhenDbFxHYvk36Uqvz2av8u53p5PXnQmxhuLW,22,BjE4JYdjetU4A5RFA56fzYz7PavaqZkMmE1CNnkc2fET,1,0,1,2,0.000002,2,0.000002,0,-4527060,0,0,1741609169
2JHejVALF2Zv8smtRXfodtYbHEBdqTt6WXsGtuz6gE2y,22,4xHXmnZTjWP4LyeXbEN4xp1S4FY23fEUaZwPDivNRLAK,1,0,1,2,0.000002,2,0.000002,0,-6684780,0,0,1745340578
2m8Dn5owNP7LF8pEdsxdchFdbWQmkzh7UfQosjdvJ6dC,22,4pX4apzV4rrA7NmgGjh3R9ThD9eiHqbjfMff4SQe3j96,1,0,1,2,0.000002,2,0.000002,0,-6589138,0,0,1726572487
2P5tkJVpceLPdnejvc5DBGd4RxkmtouYfNkb9KKPsPxW,22,6VXbPhz71d7391wC3JkZ7xZUX2FJX9pknzDUmwMTcNUs,1,0,1,2,0.000002,2,0.000002,0,-12191936,0,0,1731987307
2QsWomv3ZEJY66EGjDY2uHi9D1pGQa8LkwkfocRxwpuP,22,51QuLqBy2jP7L6EAJUZfxQnXkRNMr3ciaJPqhq3RVJ5,1,0,1,2,0.000002,2,0.000002,0,3,0,0,1725229048
2QwCqN2tFKHTdHek1hY6D33Tik1dGnH1FoH4UqpxdNuE,22,ELby6HGUpv7ocFQiswXLKG3ZeAXc9hSx8ioxoHzCcMpz,1,0,1,2,0.000002,2,0.000002,0,-3720429,0,0,1738062704
2urPgrX1EheTHmE53rChpc4UeZvxKLM7B8rPy1njDBjq,22,8ocS3vHv1fk5V3j6W7hVKvkPE6HATWwEzGvrrudzCt5W,1,0,1,2,0.000002,2,0.000002,0,-98851293,0,0,1735880007
2wVfNoAQ1jZ6827Mr1mHxMFUBNDuKWn29LWMNqoBUq3n,22,GyxJ8DrKmmGb5HR1xJdT3BWBZmmGq1rgtvVGTeSUydp,1,0,1,2,0.000002,2,0.000002,0,-1804199,0,0,1727027302
2xHvy2ip9dMMmw2QXMoEU8LmQxhntGFbnAzfMjXR3PGY,22,5LNvAzAhvKw5X4n3Xyv6SbHD5wEWS6Z53mbfQRc6jru7,1,0,1,2,0.000002,2,0.000002,0,-2825159,0,0,1727711086
2y2hU6Po8iRzTiKm341ZhmkF1xAptTqctB7EAYjc1m3S,22,DW2og5kmxPvWgTh7cuLZRhbpo5pZXbLk536KMnVj1Jum,1,0,1,2,0.000002,2,0.000002,0,-70354,0,0,1731510984
